Postcode,Postcode Latitude,Postcode Longtitude,Venue,Venue Category,Venue Latitude,Venue Longitude
M5B,43.6571618,-79.37893709999999,Imperial Pub,Pub,43.656254269765554,-79.37895528846455
M5B,43.6571618,-79.37893709999999,Lake Devo,Lake,43.6569936860937,-79.37689788366988
M5B,43.6571618,-79.37893709999999,GoodLife Fitness,Gym,43.65374320109676,-79.3827049601948
M5B,43.6571618,-79.37893709999999,Fran's,Diner,43.65426474929814,-79.37912005538317
M5B,43.6571618,-79.37893709999999,Butter Baker,Bakery,43.65566927096165,-79.3842978108375
M5B,43.6571618,-79.37893709999999,Victoria's Secret,Lingerie Store,43.65320588119187,-79.38052200729167
M5B,43.6571618,-79.37893709999999,EB Games,Video Game Store,43.65529344166874,-79.38032812642462
M5B,43.6571618,-79.37893709999999,Hard Candy Fitness,Gym / Fitness Center,43.659556180497816,-79.38244024080487
M5B,43.6571618,-79.37893709999999,Starbucks,Coffee Shop,43.659260439041304,-79.38197135925293
M5C,43.6514939,-79.3754179,Terroni,Italian Restaurant,43.650927,-79.375602
M5C,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,Japanese Restaurant,43.651422275497914,-79.37504693687086
M5C,43.6514939,-79.3754179,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
M5C,43.6514939,-79.3754179,GEORGE Restaurant,Restaurant,43.65334645635036,-79.3744449051126
M5C,43.6514939,-79.3754179,Fahrenheit Coffee,Coffee Shop,43.65238358726612,-79.37271903848271
M5C,43.6514939,-79.3754179,Triple A Bar (AAA),BBQ Joint,43.65165840099557,-79.3727201723461
M5C,43.6514939,-79.3754179,Pearl Diver,Gastropub,43.651481290733734,-79.37359954211877
M5C,43.6514939,-79.3754179,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
M5C,43.6514939,-79.3754179,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
M5C,43.6514939,-79.3754179,Aveda Institute Toronto,Cosmetics Shop,43.65009640955562,-79.37362952211767
M5C,43.6514939,-79.3754179,St James Anglican Cathedral,Church,43.650109744784004,-79.37429172248066
M5C,43.6514939,-79.3754179,Cambridge Suites Toronto,Hotel,43.65183649475983,-79.37810738045548
M5C,43.6514939,-79.3754179,The Carbon Bar,Restaurant,43.65336708689279,-79.37496515174824
M5C,43.6514939,-79.3754179,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
M5C,43.6514939,-79.3754179,Versus Coffee,Coffee Shop,43.65121343781903,-79.37523564828548
M5C,43.6514939,-79.3754179,GoodLife Fitness,Gym,43.65113563166627,-79.37879687835455
M5C,43.6514939,-79.3754179,Dineen Coffee,Café,43.650497,-79.378765
M5C,43.6514939,-79.3754179,Club 120,Performing Arts Venue,43.65210022195487,-79.37552157754862
M5C,43.6514939,-79.3754179,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
M5C,43.6514939,-79.3754179,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
M5C,43.6514939,-79.3754179,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
M5C,43.6514939,-79.3754179,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
M5C,43.6514939,-79.3754179,Vintage Conservatory,Speakeasy,43.6522291429876,-79.37348666333094
M5C,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,Theater,43.653393796019586,-79.3785073962175
M5C,43.6514939,-79.3754179,Sam James Coffee Bar (SJCB),Coffee Shop,43.65031871629752,-79.37621650642859
M5C,43.6514939,-79.3754179,The Omni King Edward Hotel,Hotel,43.64919051601911,-79.37600612640387
M5C,43.6514939,-79.3754179,Portico,Restaurant,43.651855687900124,-79.37805540906518
M5C,43.6514939,-79.3754179,La Bettola Di Terroni,Italian Restaurant,43.65199330592565,-79.37805579614488
M5C,43.6514939,-79.3754179,The Joint - Hogtown Smoke,BBQ Joint,43.649149979382656,-79.3746782955818
M5C,43.6514939,-79.3754179,The George Street Diner,Diner,43.65280299563487,-79.37156302246598
M5C,43.6514939,-79.3754179,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
M5C,43.6514939,-79.3754179,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
M5C,43.6514939,-79.3754179,GoodLife Fitness,Gym,43.650805604431795,-79.37669340479917
M5C,43.6514939,-79.3754179,Starbucks,Coffee Shop,43.650420650855466,-79.37820212176874
M5C,43.6514939,-79.3754179,HI-Toronto Hostel,Hostel,43.650623213878255,-79.37519039641123
M5C,43.6514939,-79.3754179,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
M5C,43.6514939,-79.3754179,The Poet Cafe,Café,43.65063683072023,-79.37127573699792
M5C,43.6514939,-79.3754179,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
M5C,43.6514939,-79.3754179,Booster Juice,Smoothie Shop,43.65265752,-79.37845927
M5C,43.6514939,-79.3754179,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
M5C,43.6514939,-79.3754179,deKEFIR,Ice Cream Shop,43.65043319523819,-79.37939324949957
M5C,43.6514939,-79.3754179,C'est What,Beer Bar,43.64842583928427,-79.37343925237656
M5C,43.6514939,-79.3754179,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
M5C,43.6514939,-79.3754179,XO Bisous,Breakfast Spot,43.651173846171424,-79.37551932822768
M5C,43.6514939,-79.3754179,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
M5C,43.6514939,-79.3754179,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
M5C,43.6514939,-79.3754179,Leña,Latin American Restaurant,43.65175078455427,-79.37902076748435
M5C,43.6514939,-79.3754179,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
M5C,43.6514939,-79.3754179,Bob's Bulgogi,Korean Restaurant,43.65190800954796,-79.37752300562582
M5C,43.6514939,-79.3754179,St. James Park,Park,43.6504248002309,-79.3723109702051
M5C,43.6514939,-79.3754179,Downtown Camera,Camera Store,43.652722,-79.376828
M5C,43.6514939,-79.3754179,Victoria's Restaurant,Restaurant,43.64929834396347,-79.37643067251867
M5C,43.6514939,-79.3754179,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
M5C,43.6514939,-79.3754179,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
M5C,43.6514939,-79.3754179,Massey Hall,Concert Hall,43.654194704753934,-79.37889126670004
M5C,43.6514939,-79.3754179,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
M5C,43.6514939,-79.3754179,Hudson's Bay,Department Store,43.652039815876805,-79.38039146122816
M5C,43.6514939,-79.3754179,Le Petit Déjeuner,Breakfast Spot,43.650822486200305,-79.37043860004992
M5C,43.6514939,-79.3754179,Pizzaiolo,Pizza Place,43.65020573236071,-79.37618378615609
M5C,43.6514939,-79.3754179,HomeSense,Furniture / Home Store,43.6531866401305,-79.3792368471621
M5C,43.6514939,-79.3754179,The Works,Restaurant,43.648695612137146,-79.37404677271843
M5C,43.6514939,-79.3754179,Berczy Park,Park,43.64804835388851,-79.3751722909452
M5C,43.6514939,-79.3754179,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
M5C,43.6514939,-79.3754179,One King West Hotel & Residence,Hotel,43.648947108832736,-79.37796622050357
M5C,43.6514939,-79.3754179,Woods Restaurant & Bar,Molecular Gastronomy Restaurant,43.6493568159853,-79.37500248445933
M5C,43.6514939,-79.3754179,True True Pizza,Pizza Place,43.65059045161207,-79.37146736526827
M5C,43.6514939,-79.3754179,Starbucks,Coffee Shop,43.649385825065345,-79.37809348357672
M5C,43.6514939,-79.3754179,LUSH,Cosmetics Shop,43.653557,-79.3804
M5C,43.6514939,-79.3754179,Bombay Palace,Indian Restaurant,43.65117354457489,-79.37213984452025
M5C,43.6514939,-79.3754179,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033
M5C,43.6514939,-79.3754179,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
M5C,43.6514939,-79.3754179,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
M5C,43.6514939,-79.3754179,Imagine Cinemas Market Square,Movie Theater,43.64964574271603,-79.37244562498488
M5C,43.6514939,-79.3754179,Bulk Barn,Grocery Store,43.64999368528393,-79.37009943145777
M5C,43.6514939,-79.3754179,Apple Eaton Centre,Electronics Store,43.652823,-79.380615
M5C,43.6514939,-79.3754179,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
M5C,43.6514939,-79.3754179,Indigo,Bookstore,43.65351471121164,-79.38069591056922
M5C,43.6514939,-79.3754179,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
M5C,43.6514939,-79.3754179,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685
M5C,43.6514939,-79.3754179,SEPHORA,Cosmetics Shop,43.65356,-79.380022
M5C,43.6514939,-79.3754179,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
M5C,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
M5C,43.6514939,-79.3754179,Roots,Clothing Store,43.65361341708363,-79.38024401664734
M5C,43.6514939,-79.3754179,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
M5C,43.6514939,-79.3754179,Bannock,Restaurant,43.652101173138405,-79.38117828399939
M5C,43.6514939,-79.3754179,Magic Tailor,Clothing Store,43.65374158228865,-79.37974523881418
M5C,43.6514939,-79.3754179,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
M5C,43.6514939,-79.3754179,TOPSHOP,Women's Store,43.65225092432807,-79.3802210071282
M5C,43.6514939,-79.3754179,Paddington's Pump,Diner,43.64904851225212,-79.37202375363597
M5C,43.6514939,-79.3754179,Schnitzel Queen,German Restaurant,43.65423906004429,-79.37053284604036
M5C,43.6514939,-79.3754179,The Adelaide Hotel Toronto,Hotel,43.6498312,-79.3801639
M5C,43.6514939,-79.3754179,Topman,Clothing Store,43.652281488745565,-79.38001554865625
M5C,43.6514939,-79.3754179,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
M5C,43.6514939,-79.3754179,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
M5C,43.6514939,-79.3754179,Starbucks,Coffee Shop,43.648738309887705,-79.37251925468443
M5C,43.6514939,-79.3754179,Bay Adelaide Centre,Office,43.650878539102386,-79.38000310739676
M5C,43.6514939,-79.3754179,Tangerine Café,Bank,43.653936903308185,-79.37972202364307
M5C,43.6514939,-79.3754179,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
M5C,43.6514939,-79.3754179,Winners,Clothing Store,43.6477479,-79.3745508
M5C,43.6514939,-79.3754179,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
M5E,43.6447708,-79.3733064,LCBO,Liquor Store,43.64294379917171,-79.37243989044406
M5E,43.6447708,-79.3733064,The Keg Steakhouse + Bar,Steakhouse,43.64667637593993,-79.37482154865866
M5E,43.6447708,-79.3733064,Sony Centre for the Performing Arts,Concert Hall,43.646292124205594,-79.37602179505662
M5E,43.6447708,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681
M5E,43.6447708,-79.3733064,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
M5E,43.6447708,-79.3733064,C'est What,Beer Bar,43.64842583928427,-79.37343925237656
M5E,43.6447708,-79.3733064,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
M5E,43.6447708,-79.3733064,DAVIDsTEA,Tea Room,43.646657736285796,-79.37764102856944
M5E,43.6447708,-79.3733064,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
M5E,43.6447708,-79.3733064,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
M5E,43.6447708,-79.3733064,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
M5E,43.6447708,-79.3733064,Bier Markt Esplanade,Belgian Restaurant,43.64723602476138,-79.37389161769812
M5E,43.6447708,-79.3733064,Berczy Park,Park,43.64804835388851,-79.3751722909452
M5E,43.6447708,-79.3733064,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
M5E,43.6447708,-79.3733064,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991
M5E,43.6447708,-79.3733064,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
M5E,43.6447708,-79.3733064,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033
M5E,43.6447708,-79.3733064,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
M5E,43.6447708,-79.3733064,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
M5E,43.6447708,-79.3733064,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
M5E,43.6447708,-79.3733064,FARMR Eatery & Catering,Bistro,43.648419863375096,-79.37027379521088
M5E,43.6447708,-79.3733064,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
M5E,43.6447708,-79.3733064,The Old Spaghetti Factory,Italian Restaurant,43.64696445846655,-79.37440258334287
M5E,43.6447708,-79.3733064,Winners,Clothing Store,43.6477479,-79.3745508
M5E,43.6447708,-79.3733064,Scotland Yard Pub,Pub,43.64705292210499,-79.37405970553979
M5E,43.6447708,-79.3733064,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685
M5E,43.6447708,-79.3733064,Marché Mövenpick,Restaurant,43.64723237089591,-79.37759119081164
M5E,43.6447708,-79.3733064,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
M5E,43.6447708,-79.3733064,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
M5E,43.6447708,-79.3733064,Eggspectation,Breakfast Spot,43.646526,-79.375134
M5E,43.6447708,-79.3733064,CC Lounge,Cocktail Bar,43.64791735425827,-79.37451991085871
M5E,43.6447708,-79.3733064,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
M5E,43.6447708,-79.3733064,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
M5E,43.6447708,-79.3733064,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
M5E,43.6447708,-79.3733064,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
M5E,43.6447708,-79.3733064,The Works,Restaurant,43.648695612137146,-79.37404677271843
M5E,43.6447708,-79.3733064,The Joint - Hogtown Smoke,BBQ Joint,43.649149979382656,-79.3746782955818
M5E,43.6447708,-79.3733064,Starbucks,Coffee Shop,43.646957445443654,-79.37826461143065
M5E,43.6447708,-79.3733064,Alexandro's World Famous Gyros,Greek Restaurant,43.6416627086796,-79.3752137736969
M5E,43.6447708,-79.3733064,Starbucks,Coffee Shop,43.644116,-79.369304
M5E,43.6447708,-79.3733064,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
M5E,43.6447708,-79.3733064,Sugar Beach,Beach,43.643379816203485,-79.36744155499679
M5E,43.6447708,-79.3733064,Beauty Boutique by Shoppers Drug Mart,Cosmetics Shop,43.64765318245337,-79.3708236331755
M5E,43.6447708,-79.3733064,Olympic Cheese,Cheese Shop,43.64870154739154,-79.37154069441475
M5E,43.6447708,-79.3733064,"The Westin Harbour Castle, Toronto",Hotel,43.64121139206991,-79.37574863433838
M5E,43.6447708,-79.3733064,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
M5E,43.6447708,-79.3733064,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
M5E,43.6447708,-79.3733064,Harbour Sixty Steakhouse,Steakhouse,43.64222021431867,-79.37794459004243
M5E,43.6447708,-79.3733064,Starbucks,Coffee Shop,43.648738309887705,-79.37251925468443
M5E,43.6447708,-79.3733064,Anton Kozlik's mustard,Gourmet Shop,43.64875242328643,-79.37148453951065
M5E,43.6447708,-79.3733064,Paddington's Pump,Diner,43.64904851225212,-79.37202375363597
M5E,43.6447708,-79.3733064,Brookfield Place,Shopping Mall,43.646790641203026,-79.37876938530562
M5E,43.6447708,-79.3733064,Vagabondo Ristorante & Lounge,Italian Restaurant,43.64822172333574,-79.37529997897587
M5E,43.6447708,-79.3733064,European Delight,Eastern European Restaurant,43.64870976781708,-79.37154525652817
M5E,43.6447708,-79.3733064,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
M5E,43.6447708,-79.3733064,Starbucks,Coffee Shop,43.644525,-79.36856
M5G,43.6579524,-79.3873826,Jimmy's Coffee,Coffee Shop,43.65842123574496,-79.38561319551111
M5G,43.6579524,-79.3873826,Tim Hortons,Coffee Shop,43.658569999999976,-79.38512341104502
M5G,43.6579524,-79.3873826,Hailed Coffee,Coffee Shop,43.65883296982352,-79.38368351986598
M5G,43.6579524,-79.3873826,The Queen and Beaver Public House,Gastropub,43.65747228208784,-79.38352412327917
M5G,43.6579524,-79.3873826,Mercatto,Italian Restaurant,43.660390911898546,-79.38766421192705
M5G,43.6579524,-79.3873826,Panago,Pizza Place,43.65825817735338,-79.38431282558368
M5G,43.6579524,-79.3873826,Sansotei Ramen 三草亭,Ramen Restaurant,43.655157467561246,-79.38650067479335
M5G,43.6579524,-79.3873826,Japango,Sushi Restaurant,43.65526771691681,-79.38516506734886
M5G,43.6579524,-79.3873826,Starbucks,Coffee Shop,43.6595874273128,-79.3852515870617
M5G,43.6579524,-79.3873826,Chatime 日出茶太,Bubble Tea Shop,43.65554164147378,-79.38468427043244
M5G,43.6579524,-79.3873826,GB Hand-Pulled Noodles,Chinese Restaurant,43.65643422548463,-79.3837827356398
M5G,43.6579524,-79.3873826,Red Lobster,Seafood Restaurant,43.656328,-79.383621
M5G,43.6579524,-79.3873826,Textile Museum of Canada,Art Museum,43.65439630500274,-79.38650010906946
M5G,43.6579524,-79.3873826,Banh Mi Boys,Sandwich Place,43.65918751861582,-79.3821314997463
M5G,43.6579524,-79.3873826,Starbucks (MaRS),Coffee Shop,43.65945605353152,-79.39041123272168
M5G,43.6579524,-79.3873826,Duke's Refresher + Bar,Bar,43.65897985683036,-79.38294890507811
M5G,43.6579524,-79.3873826,Tsujiri,Tea Room,43.65537430780922,-79.38535434742991
M5G,43.6579524,-79.3873826,Bubble Republic Tea House 奶茶黨部,Bubble Tea Shop,43.656707495984975,-79.38416470657434
M5G,43.6579524,-79.3873826,Starbucks,Coffee Shop,43.65855667717368,-79.39019554279864
M5G,43.6579524,-79.3873826,Bubble Bath & Spa,Spa,43.65904951746615,-79.38534357912432
M5G,43.6579524,-79.3873826,College Park Area,Park,43.65975136823981,-79.38491112965691
M5G,43.6579524,-79.3873826,Cafe Plenty,Café,43.65457125894357,-79.38944976536852
M5G,43.6579524,-79.3873826,Coffee Public,Coffee Shop,43.66076299149323,-79.38618409033066
M5G,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,Italian Restaurant,43.658920292028725,-79.38289105381784
M5G,43.6579524,-79.3873826,Elmwood Spa,Spa,43.6577592341367,-79.38258620521141
M5G,43.6579524,-79.3873826,Kekou Gelato House,Ice Cream Shop,43.65609938127313,-79.39271479734887
M5G,43.6579524,-79.3873826,Barberian's Steak House,Steakhouse,43.65775512925926,-79.38217741375935
M5G,43.6579524,-79.3873826,Vegetarian Haven,Vegetarian / Vegan Restaurant,43.656016028357094,-79.3927577742003
M5G,43.6579524,-79.3873826,Nando's Flame-Grilled Chicken,Portuguese Restaurant,43.661617063338966,-79.38609536960354
M5G,43.6579524,-79.3873826,Salad King,Thai Restaurant,43.65760101432665,-79.38161963017174
M5G,43.6579524,-79.3873826,MUJI,Miscellaneous Shop,43.656024,-79.383284
M5G,43.6579524,-79.3873826,Silver Snail Comics,Comic Shop,43.65703137958407,-79.38140310220501
M5G,43.6579524,-79.3873826,Jimmy's Coffee,Café,43.65582710322224,-79.39204216888555
M5G,43.6579524,-79.3873826,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),Dessert Shop,43.65606287245643,-79.38369472446465
M5G,43.6579524,-79.3873826,The Yoga Sanctuary,Yoga Studio,43.661499497597596,-79.38363613350754
